title,gross,net,url
Detalhes da remuneração de 11432 referente a 2/2020,"R$ 14.847,99","R$ 10.127,09",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/11432_detalhes.html
Detalhes da remuneração de 52252 referente a 2/2020,"R$ 10.717,35","R$ 9.043,48",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/52252_detalhes.html
Detalhes da remuneração de 100996 referente a 2/2020,"R$ 17.945,35","R$ 13.393,18",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/100996_detalhes.html
Detalhes da remuneração de 100812 referente a 2/2020,"R$ 10.539,08","R$ 8.075,77",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/100812_detalhes.html
Detalhes da remuneração de 100722 referente a 2/2020,"R$ 19.562,19","R$ 14.617,52",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/100722_detalhes.html
Detalhes da remuneração de 51982 referente a 2/2020,"R$ 10.717,35","R$ 8.639,44",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/51982_detalhes.html
Detalhes da remuneração de 11443 referente a 2/2020,"R$ 14.537,22","R$ 10.259,66",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/11443_detalhes.html
Detalhes da remuneração de 11433 referente a 2/2020,"R$ 14.537,22","R$ 9.933,32",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/11433_detalhes.html
Detalhes da remuneração de 52108 referente a 2/2020,"R$ 10.717,35","R$ 8.639,44",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/52108_detalhes.html
Detalhes da remuneração de 11103 referente a 2/2020,"R$ 29.578,64","R$ 19.311,65",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/11103_detalhes.html
Detalhes da remuneração de 101204 referente a 2/2020,"R$ 17.177,02","R$ 12.992,55",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/101204_detalhes.html
Detalhes da remuneração de 11335 referente a 2/2020,"R$ 18.373,06","R$ 12.324,97",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/11335_detalhes.html
Detalhes da remuneração de 101075 referente a 2/2020,"R$ 16.231,13","R$ 12.202,50",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/101075_detalhes.html
Detalhes da remuneração de 101086 referente a 2/2020,"R$ 17.857,14","R$ 13.485,64",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/101086_detalhes.html
Detalhes da remuneração de 101123 referente a 2/2020,"R$ 20.053,72","R$ 14.973,88",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/101123_detalhes.html
Detalhes da remuneração de 100823 referente a 2/2020,"R$ 18.357,60","R$ 13.692,06",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/100823_detalhes.html
Detalhes da remuneração de 100749 referente a 2/2020,"R$ 13.027,67","R$ 9.827,86",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/100749_detalhes.html
Detalhes da remuneração de 100465 referente a 2/2020,"R$ 17.003,26","R$ 12.710,16",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/100465_detalhes.html
Detalhes da remuneração de 11391 referente a 2/2020,"R$ 15.859,41","R$ 10.809,84",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/11391_detalhes.html
Detalhes da remuneração de 11387 referente a 2/2020,"R$ 15.158,78","R$ 10.595,07",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/11387_detalhes.html
Detalhes da remuneração de 11327 referente a 2/2020,"R$ 15.051,01","R$ 10.253,67",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/11327_detalhes.html
Detalhes da remuneração de 11328 referente a 2/2020,"R$ 8.131,31","R$ 6.488,84",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/11328_detalhes.html
Detalhes da remuneração de 11299 referente a 2/2020,"R$ 14.398,37","R$ 10.120,95",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/11299_detalhes.html
Detalhes da remuneração de 11272 referente a 2/2020,"R$ 13.926,95","R$ 9.879,15",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/11272_detalhes.html
Detalhes da remuneração de 11267 referente a 2/2020,"R$ 15.051,01","R$ 10.632,15",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/11267_detalhes.html
Detalhes da remuneração de 11261 referente a 2/2020,"R$ 15.500,63","R$ 10.808,21",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/11261_detalhes.html
Detalhes da remuneração de 11336 referente a 2/2020,"R$ 19.235,42","R$ 12.966,93",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/11336_detalhes.html
Detalhes da remuneração de 10923 referente a 2/2020,"R$ 29.578,63","R$ 22.313,87",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/10923_detalhes.html
Detalhes da remuneração de 100884 referente a 2/2020,"R$ 11.079,57","R$ 8.415,49",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/100884_detalhes.html
Detalhes da remuneração de 11120 referente a 2/2020,"R$ 24.175,55","R$ 15.942,82",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/11120_detalhes.html
Detalhes da remuneração de 11264 referente a 2/2020,"R$ 21.074,56","R$ 14.009,35",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/11264_detalhes.html
Detalhes da remuneração de 51856 referente a 2/2020,"R$ 7.250,57","R$ 6.126,02",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/51856_detalhes.html
Detalhes da remuneração de 11430 referente a 2/2020,"R$ 14.087,60","R$ 9.866,14",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/11430_detalhes.html
Detalhes da remuneração de 52310 referente a 2/2020,"R$ 10.717,35","R$ 8.639,44",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/52310_detalhes.html
Detalhes da remuneração de 11095 referente a 2/2020,"R$ 17.400,00","R$ 11.770,40",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/11095_detalhes.html
Detalhes da remuneração de 10900 referente a 2/2020,"R$ 24.175,54","R$ 18.500,90",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/10900_detalhes.html
Detalhes da remuneração de 11197 referente a 2/2020,"R$ 8.741,79","R$ 6.671,77",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/11197_detalhes.html
Detalhes da remuneração de 10799 referente a 2/2020,"R$ 26.877,06","R$ 20.355,23",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/10799_detalhes.html
Detalhes da remuneração de 11400 referente a 2/2020,"R$ 26.170,02","R$ 17.451,44",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/11400_detalhes.html
Detalhes da remuneração de 11130 referente a 2/2020,"R$ 32.280,14","R$ 21.048,17",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/11130_detalhes.html
Detalhes da remuneração de 11442 referente a 2/2020,"R$ 14.708,08","R$ 10.039,85",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/11442_detalhes.html
Detalhes da remuneração de 52269 referente a 2/2020,"R$ 8.015,83","R$ 6.680,84",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/52269_detalhes.html
Detalhes da remuneração de 11033 referente a 2/2020,"R$ 34.678,80","R$ 26.063,63",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/11033_detalhes.html
Detalhes da remuneração de 11045 referente a 2/2020,"R$ 57.613,41","R$ 36.947,74",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/11045_detalhes.html
Detalhes da remuneração de 10989 referente a 2/2020,"R$ 48.781,43","R$ 36.235,90",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/10989_detalhes.html
Detalhes da remuneração de 11457 referente a 2/2020,"R$ 11.835,70","R$ 8.248,92",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/11457_detalhes.html
Detalhes da remuneração de 11435 referente a 2/2020,"R$ 11.386,08","R$ 7.968,58",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/11435_detalhes.html
Detalhes da remuneração de 11238 referente a 2/2020,"R$ 7.571,52","R$ 5.590,20",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/11238_detalhes.html
Detalhes da remuneração de 11270 referente a 2/2020,"R$ 17.720,42","R$ 11.918,05",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/11270_detalhes.html
Detalhes da remuneração de 101169 referente a 2/2020,"R$ 16.706,93","R$ 12.547,46",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/101169_detalhes.html
Detalhes da remuneração de 10896 referente a 2/2020,"R$ 29.578,63","R$ 22.418,14",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/10896_detalhes.html
Detalhes da remuneração de 11476 referente a 2/2020,"R$ 11.270,67","R$ 7.896,63",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/11476_detalhes.html
Detalhes da remuneração de 11437 referente a 2/2020,"R$ 11.939,74","R$ 8.313,79",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/11437_detalhes.html
Detalhes da remuneração de 11488 referente a 2/2020,"R$ 10.991,15","R$ 7.774,48",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/11488_detalhes.html
Detalhes da remuneração de 11396 referente a 2/2020,"R$ 11.835,70","R$ 8.248,92",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/11396_detalhes.html
Detalhes da remuneração de 11005 referente a 2/2020,"R$ 35.642,63","R$ 26.762,40",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/11005_detalhes.html
Detalhes da remuneração de 100712 referente a 2/2020,"R$ 23.317,13","R$ 17.339,85",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/100712_detalhes.html
Detalhes da remuneração de 10822 referente a 2/2020,"R$ 29.578,63","R$ 22.418,14",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/10822_detalhes.html
Detalhes da remuneração de 11288 referente a 2/2020,"R$ 16.533,85","R$ 11.230,36",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/11288_detalhes.html
Detalhes da remuneração de 52407 referente a 2/2020,"R$ 8.015,83","R$ 6.047,03",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/52407_detalhes.html
Detalhes da remuneração de 11156 referente a 2/2020,"R$ 19.574,77","R$ 13.230,65",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/11156_detalhes.html
Detalhes da remuneração de 11286 referente a 2/2020,"R$ 18.541,55","R$ 12.586,43",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/11286_detalhes.html
Detalhes da remuneração de 11403 referente a 2/2020,"R$ 22.197,36","R$ 14.917,96",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/11403_detalhes.html
Detalhes da remuneração de 11407 referente a 2/2020,"R$ 24.175,54","R$ 17.515,31",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/11407_detalhes.html
Detalhes da remuneração de 101185 referente a 2/2020,"R$ 24.175,55","R$ 17.962,21",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/101185_detalhes.html
Detalhes da remuneração de 101120 referente a 2/2020,"R$ 14.988,15","R$ 11.301,34",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/101120_detalhes.html
Detalhes da remuneração de 101135 referente a 2/2020,"R$ 12.680,33","R$ 9.628,17",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/101135_detalhes.html
Detalhes da remuneração de 101124 referente a 2/2020,"R$ 23.836,76","R$ 17.664,45",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/101124_detalhes.html
Detalhes da remuneração de 100912 referente a 2/2020,"R$ 22.712,70","R$ 16.901,64",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/100912_detalhes.html
Detalhes da remuneração de 11449 referente a 2/2020,"R$ 24.175,55","R$ 16.151,37",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/11449_detalhes.html
Detalhes da remuneração de 11475 referente a 2/2020,"R$ 11.001,60","R$ 7.728,86",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/11475_detalhes.html
Detalhes da remuneração de 11412 referente a 2/2020,"R$ 27.777,61","R$ 18.240,84",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/11412_detalhes.html
Detalhes da remuneração de 100574 referente a 2/2020,"R$ 24.175,55","R$ 17.910,07",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/100574_detalhes.html
Detalhes da remuneração de 11342 referente a 2/2020,"R$ 12.796,61","R$ 9.004,46",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/11342_detalhes.html
Detalhes da remuneração de 11295 referente a 2/2020,"R$ 13.138,46","R$ 9.113,33",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/11295_detalhes.html
Detalhes da remuneração de 11281 referente a 2/2020,"R$ 24.175,55","R$ 15.994,96",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/11281_detalhes.html
Detalhes da remuneração de 100723 referente a 2/2020,"R$ 22.815,95","R$ 17.132,91",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/100723_detalhes.html
Detalhes da remuneração de 11280 referente a 2/2020,"R$ 29.578,64","R$ 19.311,65",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/11280_detalhes.html
Detalhes da remuneração de 52452 referente a 2/2020,"R$ 9.276,54","R$ 7.751,26",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/52452_detalhes.html
Detalhes da remuneração de 11404 referente a 2/2020,"R$ 22.557,17","R$ 14.933,76",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/11404_detalhes.html
Detalhes da remuneração de 52288 referente a 2/2020,"R$ 9.276,54","R$ 7.594,85",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/52288_detalhes.html
Detalhes da remuneração de 11282 referente a 2/2020,"R$ 24.175,55","R$ 16.099,23",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/11282_detalhes.html
Detalhes da remuneração de 11284 referente a 2/2020,"R$ 24.175,55","R$ 16.099,23",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/11284_detalhes.html
Detalhes da remuneração de 11216 referente a 2/2020,"R$ 23.596,28","R$ 15.633,78",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/11216_detalhes.html
Detalhes da remuneração de 11151 referente a 2/2020,"R$ 24.175,55","R$ 16.981,05",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/11151_detalhes.html
Detalhes da remuneração de 11164 referente a 2/2020,"R$ 23.596,28","R$ 15.685,92",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/11164_detalhes.html
Detalhes da remuneração de 11116 referente a 2/2020,"R$ 29.578,64","R$ 19.365,79",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/11116_detalhes.html
Detalhes da remuneração de 11146 referente a 2/2020,"R$ 24.175,55","R$ 15.942,82",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/11146_detalhes.html
Detalhes da remuneração de 11067 referente a 2/2020,"R$ 32.280,14","R$ 21.100,31",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/11067_detalhes.html
Detalhes da remuneração de 11057 referente a 2/2020,"R$ 32.280,14","R$ 20.996,03",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/11057_detalhes.html
Detalhes da remuneração de 11061 referente a 2/2020,"R$ 32.280,14","R$ 20.996,03",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/11061_detalhes.html
Detalhes da remuneração de 101212 referente a 2/2020,"R$ 12.131,63","R$ 9.178,23",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/101212_detalhes.html
Detalhes da remuneração de 100988 referente a 2/2020,"R$ 22.151,64","R$ 16.442,74",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/100988_detalhes.html
Detalhes da remuneração de 100857 referente a 2/2020,"R$ 12.638,37","R$ 10.028,82",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/100857_detalhes.html
Detalhes da remuneração de 11389 referente a 2/2020,"R$ 4.305,73","R$ 3.882,63",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/11389_detalhes.html
Detalhes da remuneração de 11273 referente a 2/2020,"R$ 16.850,80","R$ 11.375,84",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/11273_detalhes.html
Detalhes da remuneração de 100653 referente a 2/2020,"R$ 11.450,21","R$ 8.788,47",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/100653_detalhes.html
Detalhes da remuneração de 100552 referente a 2/2020,"R$ 19.133,82","R$ 17.900,37",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/100552_detalhes.html
Detalhes da remuneração de 11126 referente a 2/2020,"R$ 26.717,95","R$ 17.583,02",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/11126_detalhes.html
Detalhes da remuneração de 11317 referente a 2/2020,"R$ 18.373,06","R$ 12.324,97",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/11317_detalhes.html
Detalhes da remuneração de 100603 referente a 2/2020,"R$ 16.268,48","R$ 12.229,58",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/100603_detalhes.html
Detalhes da remuneração de 100998 referente a 2/2020,"R$ 12.131,63","R$ 9.435,77",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/100998_detalhes.html
Detalhes da remuneração de 100523 referente a 2/2020,"R$ 12.418,00","R$ 9.385,85",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/100523_detalhes.html
Detalhes da remuneração de 100339 referente a 2/2020,"R$ 10.326,15","R$ 7.921,39",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/100339_detalhes.html
Detalhes da remuneração de 52368 referente a 2/2020,"R$ 3.096,49","R$ 2.986,82",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/52368_detalhes.html
Detalhes da remuneração de 51531 referente a 2/2020,"R$ 7.731,23","R$ 6.593,98",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/51531_detalhes.html
Detalhes da remuneração de 11358 referente a 2/2020,"R$ 12.007,64","R$ 8.356,13",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/11358_detalhes.html
Detalhes da remuneração de 11235 referente a 2/2020,"R$ 5.635,61","R$ 4.512,77",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/11235_detalhes.html
Detalhes da remuneração de 11003 referente a 2/2020,"R$ 29.578,63","R$ 22.366,00",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/11003_detalhes.html
Detalhes da remuneração de 11218 referente a 2/2020,"R$ 12.349,49","R$ 8.569,27",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/11218_detalhes.html
Detalhes da remuneração de 10866 referente a 2/2020,"R$ 22.283,86","R$ 17.025,16",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/10866_detalhes.html
Detalhes da remuneração de 10829 referente a 2/2020,"R$ 24.175,54","R$ 18.448,76",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/10829_detalhes.html
Detalhes da remuneração de 10834 referente a 2/2020,"R$ 29.578,63","R$ 22.418,14",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/10834_detalhes.html
Detalhes da remuneração de 51974 referente a 2/2020,"R$ 5.767,71","R$ 6.679,18",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/51974_detalhes.html
Detalhes da remuneração de 11205 referente a 2/2020,"R$ 18.900,29","R$ 12.981,42",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/11205_detalhes.html
Detalhes da remuneração de 11441 referente a 2/2020,"R$ 14.713,67","R$ 10.316,44",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/11441_detalhes.html
Detalhes da remuneração de 11506 referente a 2/2020,"R$ 10.551,98","R$ 7.900,29",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/11506_detalhes.html
Detalhes da remuneração de 11314 referente a 2/2020,"R$ 29.578,64","R$ 19.311,65",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/11314_detalhes.html
Detalhes da remuneração de 52323 referente a 2/2020,"R$ 8.015,83","R$ 6.732,97",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/52323_detalhes.html
Detalhes da remuneração de 52068 referente a 2/2020,"R$ 8.015,83","R$ 6.680,84",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/52068_detalhes.html
Detalhes da remuneração de 52453 referente a 2/2020,"R$ 8.015,83","R$ 6.889,39",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/52453_detalhes.html
Detalhes da remuneração de 52412 referente a 2/2020,"R$ 8.015,83","R$ 6.732,97",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/52412_detalhes.html
Detalhes da remuneração de 52335 referente a 2/2020,"R$ 6.076,67","R$ 5.274,95",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/52335_detalhes.html
Detalhes da remuneração de 11422 referente a 2/2020,"R$ 20.284,33","R$ 13.568,78",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/11422_detalhes.html
Detalhes da remuneração de 11160 referente a 2/2020,"R$ 27.841,70","R$ 18.332,94",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/11160_detalhes.html
Detalhes da remuneração de 101060 referente a 2/2020,"R$ 14.827,53","R$ 11.940,10",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/101060_detalhes.html
Detalhes da remuneração de 100490 referente a 2/2020,"R$ 12.371,55","R$ 9.508,58",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/100490_detalhes.html
Detalhes da remuneração de 11444 referente a 2/2020,"R$ 11.835,70","R$ 8.248,92",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/11444_detalhes.html
Detalhes da remuneração de 11323 referente a 2/2020,"R$ 15.671,49","R$ 10.640,54",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/11323_detalhes.html
Detalhes da remuneração de 101180 referente a 2/2020,"R$ 10.134,72","R$ 7.730,47",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_02/101180_detalhes.html
